date,store_id,product_id,product_name,category,region,quantity_sold,unit_price,total_sales
2025-05-11,105,601,Sunlight Detergent 1kg,Household,Northern,44,3.0,132.0
2025-05-26,104,802,Maliban Marie 400g,Food,Central,30,1.6,48.0
2025-05-28,105,502,Pepsi 500ml,Beverages,Southern,12,1.4,16.8
2025-05-01,102,701,Anchor Full Cream 1L,Dairy,Western,27,2.8,75.6
2025-05-25,101,601,Sunlight Detergent 1kg,Household,Western,5,3.0,15.0
2025-05-07,101,601,Sunlight Detergent 1kg,Household,Western,19,3.0,57.0
2025-05-25,101,901,Signal Toothpaste 120g,Toiletries,Eastern,30,2.5,75.0
2025-05-20,101,802,Maliban Marie 400g,Food,Southern,18,1.6,28.8
2025-05-12,102,701,Anchor Full Cream 1L,Dairy,Western,14,2.8,39.2
2025-05-15,101,801,Kist Mango Jam 500g,Food,Northern,37,2.2,81.4
2025-05-01,101,802,Maliban Marie 400g,Food,Western,30,1.6,48.0
2025-05-11,105,802,Maliban Marie 400g,Food,Northern,25,1.6,40.0
2025-05-03,101,901,Signal Toothpaste 120g,Toiletries,Southern,3,2.5,7.5
2025-05-09,101,502,Pepsi 500ml,Beverages,Eastern,35,1.4,49.0
2025-05-29,104,901,Signal Toothpaste 120g,Toiletries,Western,20,2.5,50.0
2025-05-29,105,501,Coca-Cola 500ml,Beverages,Southern,32,1.5,48.0
2025-05-13,103,601,Sunlight Detergent 1kg,Household,Western,45,3.0,135.0
2025-05-10,101,601,Sunlight Detergent 1kg,Household,Southern,1,3.0,3.0
2025-05-16,101,501,Coca-Cola 500ml,Beverages,Northern,41,1.5,61.5
2025-05-09,104,502,Pepsi 500ml,Beverages,Southern,5,1.4,7.0
2025-05-21,102,501,Coca-Cola 500ml,Beverages,Northern,28,1.5,42.0
2025-05-03,104,502,Pepsi 500ml,Beverages,Northern,9,1.4,12.6
2025-05-03,104,801,Kist Mango Jam 500g,Food,Western,9,2.2,19.8
2025-05-03,103,501,Coca-Cola 500ml,Beverages,Southern,20,1.5,30.0
2025-05-18,102,501,Coca-Cola 500ml,Beverages,Eastern,17,1.5,25.5
2025-05-07,104,701,Anchor Full Cream 1L,Dairy,Western,41,2.8,114.8
2025-05-03,103,502,Pepsi 500ml,Beverages,Central,14,1.4,19.6
2025-05-21,104,901,Signal Toothpaste 120g,Toiletries,Southern,50,2.5,125.0
2025-05-06,101,701,Anchor Full Cream 1L,Dairy,Central,45,2.8,126.0
2025-05-24,103,701,Anchor Full Cream 1L,Dairy,Central,26,2.8,72.8
2025-05-09,104,801,Kist Mango Jam 500g,Food,Central,38,2.2,83.6
2025-05-11,105,901,Signal Toothpaste 120g,Toiletries,Central,11,2.5,27.5
2025-05-04,104,802,Maliban Marie 400g,Food,Eastern,46,1.6,73.6
2025-05-14,103,901,Signal Toothpaste 120g,Toiletries,Western,11,2.5,27.5
2025-05-22,102,701,Anchor Full Cream 1L,Dairy,Southern,11,2.8,30.8
2025-05-16,101,801,Kist Mango Jam 500g,Food,Northern,3,2.2,6.6
2025-05-08,102,601,Sunlight Detergent 1kg,Household,Western,12,3.0,36.0
2025-05-05,105,802,Maliban Marie 400g,Food,Northern,31,1.6,49.6
2025-05-21,101,802,Maliban Marie 400g,Food,Northern,36,1.6,57.6
2025-05-25,104,801,Kist Mango Jam 500g,Food,Southern,35,2.2,77.0
2025-05-06,102,601,Sunlight Detergent 1kg,Household,Southern,23,3.0,69.0
2025-05-03,102,802,Maliban Marie 400g,Food,Southern,43,1.6,68.8
2025-05-14,102,502,Pepsi 500ml,Beverages,Southern,26,1.4,36.4
2025-05-13,104,801,Kist Mango Jam 500g,Food,Central,24,2.2,52.8
2025-05-29,105,501,Coca-Cola 500ml,Beverages,Western,42,1.5,63.0
2025-05-28,104,701,Anchor Full Cream 1L,Dairy,Southern,32,2.8,89.6
2025-05-17,105,801,Kist Mango Jam 500g,Food,Northern,30,2.2,66.0
2025-05-04,103,502,Pepsi 500ml,Beverages,Eastern,50,1.4,70.0
2025-05-25,104,601,Sunlight Detergent 1kg,Household,Central,27,3.0,81.0
2025-05-20,103,901,Signal Toothpaste 120g,Toiletries,Western,39,2.5,97.5
2025-05-21,101,801,Kist Mango Jam 500g,Food,Eastern,43,2.2,94.6
2025-05-05,104,501,Coca-Cola 500ml,Beverages,Central,48,1.5,72.0
2025-05-03,102,802,Maliban Marie 400g,Food,Southern,13,1.6,20.8
2025-05-28,101,502,Pepsi 500ml,Beverages,Eastern,13,1.4,18.2
2025-05-28,105,501,Coca-Cola 500ml,Beverages,Central,13,1.5,19.5
2025-05-26,102,802,Maliban Marie 400g,Food,Western,6,1.6,9.6
2025-05-07,102,802,Maliban Marie 400g,Food,Western,31,1.6,49.6
2025-05-14,103,502,Pepsi 500ml,Beverages,Northern,15,1.4,21.0
2025-05-26,105,901,Signal Toothpaste 120g,Toiletries,Southern,27,2.5,67.5
2025-05-09,102,901,Signal Toothpaste 120g,Toiletries,Western,7,2.5,17.5
2025-05-12,102,901,Signal Toothpaste 120g,Toiletries,Southern,44,2.5,110.0
2025-05-08,101,802,Maliban Marie 400g,Food,Central,12,1.6,19.2
2025-05-07,105,802,Maliban Marie 400g,Food,Eastern,49,1.6,78.4
2025-05-11,103,501,Coca-Cola 500ml,Beverages,Northern,21,1.5,31.5
2025-05-22,103,502,Pepsi 500ml,Beverages,Northern,21,1.4,29.4
2025-05-29,104,601,Sunlight Detergent 1kg,Household,Western,11,3.0,33.0
2025-05-24,105,901,Signal Toothpaste 120g,Toiletries,Southern,44,2.5,110.0
2025-05-05,104,701,Anchor Full Cream 1L,Dairy,Southern,14,2.8,39.2
2025-05-21,101,801,Kist Mango Jam 500g,Food,Eastern,5,2.2,11.0
2025-05-11,103,701,Anchor Full Cream 1L,Dairy,Southern,7,2.8,19.6
2025-05-19,104,502,Pepsi 500ml,Beverages,Eastern,5,1.4,7.0
2025-05-07,104,502,Pepsi 500ml,Beverages,Northern,10,1.4,14.0
2025-05-30,105,802,Maliban Marie 400g,Food,Northern,5,1.6,8.0
2025-05-12,104,901,Signal Toothpaste 120g,Toiletries,Eastern,24,2.5,60.0
2025-05-25,103,601,Sunlight Detergent 1kg,Household,Central,28,3.0,84.0
2025-05-28,102,701,Anchor Full Cream 1L,Dairy,Southern,18,2.8,50.4
2025-05-19,105,901,Signal Toothpaste 120g,Toiletries,Central,48,2.5,120.0
2025-05-03,101,601,Sunlight Detergent 1kg,Household,Central,46,3.0,138.0
2025-05-09,105,802,Maliban Marie 400g,Food,Western,47,1.6,75.2
2025-05-01,105,501,Coca-Cola 500ml,Beverages,Northern,9,1.5,13.5
2025-05-03,105,701,Anchor Full Cream 1L,Dairy,Eastern,4,2.8,11.2
2025-05-18,101,501,Coca-Cola 500ml,Beverages,Central,12,1.5,18.0
2025-05-18,103,801,Kist Mango Jam 500g,Food,Central,28,2.2,61.6
2025-05-15,103,801,Kist Mango Jam 500g,Food,Northern,24,2.2,52.8
2025-05-30,102,501,Coca-Cola 500ml,Beverages,Eastern,50,1.5,75.0
2025-05-14,101,502,Pepsi 500ml,Beverages,Northern,24,1.4,33.6
2025-05-06,104,801,Kist Mango Jam 500g,Food,Central,29,2.2,63.8
2025-05-24,104,701,Anchor Full Cream 1L,Dairy,Northern,22,2.8,61.6
2025-05-04,105,802,Maliban Marie 400g,Food,Southern,44,1.6,70.4
2025-05-29,101,802,Maliban Marie 400g,Food,Western,15,1.6,24.0
2025-05-15,105,802,Maliban Marie 400g,Food,Central,1,1.6,1.6
2025-05-14,103,601,Sunlight Detergent 1kg,Household,Western,30,3.0,90.0
2025-05-04,101,901,Signal Toothpaste 120g,Toiletries,Central,22,2.5,55.0
2025-05-06,103,802,Maliban Marie 400g,Food,Central,18,1.6,28.8
2025-05-12,104,901,Signal Toothpaste 120g,Toiletries,Western,42,2.5,105.0
2025-05-08,101,801,Kist Mango Jam 500g,Food,Southern,27,2.2,59.4
2025-05-14,101,501,Coca-Cola 500ml,Beverages,Northern,16,1.5,24.0
2025-05-27,103,601,Sunlight Detergent 1kg,Household,Eastern,45,3.0,135.0
2025-05-30,105,601,Sunlight Detergent 1kg,Household,Southern,23,3.0,69.0
2025-05-10,105,501,Coca-Cola 500ml,Beverages,Central,11,1.5,16.5
2025-05-08,105,701,Anchor Full Cream 1L,Dairy,Central,4,2.8,11.2
2025-05-20,104,701,Anchor Full Cream 1L,Dairy,Eastern,42,2.8,117.6
2025-05-08,101,502,Pepsi 500ml,Beverages,Northern,45,1.4,63.0
2025-05-28,105,501,Coca-Cola 500ml,Beverages,Central,30,1.5,45.0
2025-05-21,104,901,Signal Toothpaste 120g,Toiletries,Eastern,8,2.5,20.0
2025-05-23,104,701,Anchor Full Cream 1L,Dairy,Southern,38,2.8,106.4
2025-05-27,102,701,Anchor Full Cream 1L,Dairy,Central,41,2.8,114.8
2025-05-03,104,901,Signal Toothpaste 120g,Toiletries,Eastern,26,2.5,65.0
2025-05-09,103,601,Sunlight Detergent 1kg,Household,Eastern,38,3.0,114.0
2025-05-08,102,701,Anchor Full Cream 1L,Dairy,Western,13,2.8,36.4
2025-05-01,101,801,Kist Mango Jam 500g,Food,Northern,20,2.2,44.0
2025-05-01,103,801,Kist Mango Jam 500g,Food,Western,19,2.2,41.8
2025-05-30,102,502,Pepsi 500ml,Beverages,Central,24,1.4,33.6
2025-05-04,101,901,Signal Toothpaste 120g,Toiletries,Southern,44,2.5,110.0
2025-05-11,104,501,Coca-Cola 500ml,Beverages,Western,39,1.5,58.5
2025-05-12,101,901,Signal Toothpaste 120g,Toiletries,Eastern,30,2.5,75.0
2025-05-21,104,901,Signal Toothpaste 120g,Toiletries,Central,19,2.5,47.5
2025-05-17,105,701,Anchor Full Cream 1L,Dairy,Northern,1,2.8,2.8
2025-05-11,102,502,Pepsi 500ml,Beverages,Eastern,23,1.4,32.2
2025-05-30,105,502,Pepsi 500ml,Beverages,Central,21,1.4,29.4
2025-05-26,102,501,Coca-Cola 500ml,Beverages,Central,23,1.5,34.5
2025-05-07,103,601,Sunlight Detergent 1kg,Household,Eastern,31,3.0,93.0
2025-05-24,103,501,Coca-Cola 500ml,Beverages,Eastern,8,1.5,12.0
2025-05-26,101,601,Sunlight Detergent 1kg,Household,Eastern,24,3.0,72.0
2025-05-03,102,502,Pepsi 500ml,Beverages,Southern,7,1.4,9.8
2025-05-06,103,701,Anchor Full Cream 1L,Dairy,Western,47,2.8,131.6
2025-05-08,101,601,Sunlight Detergent 1kg,Household,Western,40,3.0,120.0
2025-05-30,101,501,Coca-Cola 500ml,Beverages,Northern,5,1.5,7.5
2025-05-20,102,701,Anchor Full Cream 1L,Dairy,Western,39,2.8,109.2
2025-05-26,104,901,Signal Toothpaste 120g,Toiletries,Southern,6,2.5,15.0
2025-05-13,105,701,Anchor Full Cream 1L,Dairy,Western,41,2.8,114.8
2025-05-20,105,502,Pepsi 500ml,Beverages,Western,39,1.4,54.6
2025-05-07,105,801,Kist Mango Jam 500g,Food,Central,48,2.2,105.6
2025-05-23,102,501,Coca-Cola 500ml,Beverages,Eastern,10,1.5,15.0
2025-05-24,105,801,Kist Mango Jam 500g,Food,Western,2,2.2,4.4
2025-05-12,103,601,Sunlight Detergent 1kg,Household,Southern,25,3.0,75.0
2025-05-25,102,801,Kist Mango Jam 500g,Food,Eastern,50,2.2,110.0
2025-05-21,102,802,Maliban Marie 400g,Food,Western,34,1.6,54.4
2025-05-08,103,701,Anchor Full Cream 1L,Dairy,Central,25,2.8,70.0
2025-05-09,105,501,Coca-Cola 500ml,Beverages,Western,31,1.5,46.5
2025-05-23,103,802,Maliban Marie 400g,Food,Western,11,1.6,17.6
2025-05-15,102,802,Maliban Marie 400g,Food,Western,4,1.6,6.4
2025-05-08,104,502,Pepsi 500ml,Beverages,Eastern,20,1.4,28.0
2025-05-19,102,901,Signal Toothpaste 120g,Toiletries,Western,3,2.5,7.5
2025-05-06,101,501,Coca-Cola 500ml,Beverages,Central,41,1.5,61.5
2025-05-28,103,802,Maliban Marie 400g,Food,Central,31,1.6,49.6
2025-05-01,101,502,Pepsi 500ml,Beverages,Western,36,1.4,50.4
2025-05-25,102,502,Pepsi 500ml,Beverages,Northern,28,1.4,39.2
2025-05-03,102,901,Signal Toothpaste 120g,Toiletries,Central,30,2.5,75.0
2025-05-25,102,701,Anchor Full Cream 1L,Dairy,Southern,41,2.8,114.8
2025-05-28,101,502,Pepsi 500ml,Beverages,Northern,42,1.4,58.8
2025-05-25,102,701,Anchor Full Cream 1L,Dairy,Western,17,2.8,47.6
2025-05-02,103,501,Coca-Cola 500ml,Beverages,Central,44,1.5,66.0
2025-05-17,105,601,Sunlight Detergent 1kg,Household,Central,44,3.0,132.0
2025-05-12,102,801,Kist Mango Jam 500g,Food,Western,37,2.2,81.4
2025-05-20,105,701,Anchor Full Cream 1L,Dairy,Southern,18,2.8,50.4
2025-05-24,102,601,Sunlight Detergent 1kg,Household,Central,12,3.0,36.0
2025-05-14,102,701,Anchor Full Cream 1L,Dairy,Western,44,2.8,123.2
2025-05-01,103,802,Maliban Marie 400g,Food,Western,47,1.6,75.2
2025-05-15,103,502,Pepsi 500ml,Beverages,Eastern,27,1.4,37.8
2025-05-10,102,801,Kist Mango Jam 500g,Food,Eastern,26,2.2,57.2
2025-05-23,102,701,Anchor Full Cream 1L,Dairy,Southern,48,2.8,134.4
2025-05-23,102,901,Signal Toothpaste 120g,Toiletries,Eastern,34,2.5,85.0
2025-05-01,103,501,Coca-Cola 500ml,Beverages,Central,23,1.5,34.5
2025-05-20,105,502,Pepsi 500ml,Beverages,Eastern,3,1.4,4.2
2025-05-12,105,601,Sunlight Detergent 1kg,Household,Central,45,3.0,135.0
2025-05-27,102,901,Signal Toothpaste 120g,Toiletries,Northern,8,2.5,20.0
2025-05-01,104,901,Signal Toothpaste 120g,Toiletries,Southern,7,2.5,17.5
2025-05-13,101,901,Signal Toothpaste 120g,Toiletries,Central,1,2.5,2.5
2025-05-28,105,501,Coca-Cola 500ml,Beverages,Northern,23,1.5,34.5
2025-05-01,104,701,Anchor Full Cream 1L,Dairy,Eastern,5,2.8,14.0
2025-05-15,102,601,Sunlight Detergent 1kg,Household,Northern,14,3.0,42.0
2025-05-13,105,901,Signal Toothpaste 120g,Toiletries,Central,14,2.5,35.0
2025-05-11,105,501,Coca-Cola 500ml,Beverages,Northern,3,1.5,4.5
2025-05-09,102,801,Kist Mango Jam 500g,Food,Eastern,25,2.2,55.0
2025-05-27,103,802,Maliban Marie 400g,Food,Central,25,1.6,40.0
2025-05-28,101,801,Kist Mango Jam 500g,Food,Central,46,2.2,101.2
2025-05-30,103,901,Signal Toothpaste 120g,Toiletries,Central,29,2.5,72.5
2025-05-17,105,601,Sunlight Detergent 1kg,Household,Western,25,3.0,75.0
2025-05-19,101,502,Pepsi 500ml,Beverages,Northern,45,1.4,63.0
2025-05-16,104,502,Pepsi 500ml,Beverages,Central,19,1.4,26.6
2025-05-03,103,502,Pepsi 500ml,Beverages,Western,24,1.4,33.6
2025-05-10,103,801,Kist Mango Jam 500g,Food,Northern,45,2.2,99.0
2025-05-21,101,901,Signal Toothpaste 120g,Toiletries,Western,33,2.5,82.5
2025-05-20,103,502,Pepsi 500ml,Beverages,Eastern,42,1.4,58.8
2025-05-06,105,801,Kist Mango Jam 500g,Food,Central,19,2.2,41.8
2025-05-14,104,802,Maliban Marie 400g,Food,Southern,27,1.6,43.2
2025-05-05,104,502,Pepsi 500ml,Beverages,Eastern,35,1.4,49.0
2025-05-04,102,901,Signal Toothpaste 120g,Toiletries,Eastern,16,2.5,40.0
2025-05-28,105,701,Anchor Full Cream 1L,Dairy,Central,31,2.8,86.8
2025-05-19,105,701,Anchor Full Cream 1L,Dairy,Southern,17,2.8,47.6
2025-05-17,102,601,Sunlight Detergent 1kg,Household,Central,9,3.0,27.0
2025-05-27,102,901,Signal Toothpaste 120g,Toiletries,Southern,40,2.5,100.0
2025-05-06,103,801,Kist Mango Jam 500g,Food,Western,29,2.2,63.8
2025-05-19,104,901,Signal Toothpaste 120g,Toiletries,Central,31,2.5,77.5
2025-05-30,101,701,Anchor Full Cream 1L,Dairy,Southern,40,2.8,112.0
2025-05-13,105,502,Pepsi 500ml,Beverages,Northern,13,1.4,18.2
2025-05-27,103,802,Maliban Marie 400g,Food,Western,3,1.6,4.8
2025-05-29,105,601,Sunlight Detergent 1kg,Household,Central,23,3.0,69.0
2025-05-22,105,501,Coca-Cola 500ml,Beverages,Western,33,1.5,49.5
2025-05-22,101,801,Kist Mango Jam 500g,Food,Northern,22,2.2,48.4
2025-05-05,102,501,Coca-Cola 500ml,Beverages,Western,16,1.5,24.0
2025-05-01,101,901,Signal Toothpaste 120g,Toiletries,Northern,46,2.5,115.0
2025-05-11,101,601,Sunlight Detergent 1kg,Household,Northern,42,3.0,126.0
2025-05-26,105,901,Signal Toothpaste 120g,Toiletries,Central,10,2.5,25.0
2025-05-04,103,501,Coca-Cola 500ml,Beverages,Eastern,19,1.5,28.5
2025-05-23,104,502,Pepsi 500ml,Beverages,Southern,33,1.4,46.2
2025-05-17,104,601,Sunlight Detergent 1kg,Household,Eastern,16,3.0,48.0
2025-05-23,104,801,Kist Mango Jam 500g,Food,Southern,3,2.2,6.6
2025-05-28,104,601,Sunlight Detergent 1kg,Household,Eastern,42,3.0,126.0
2025-05-23,101,901,Signal Toothpaste 120g,Toiletries,Central,32,2.5,80.0
2025-05-05,105,901,Signal Toothpaste 120g,Toiletries,Southern,14,2.5,35.0
2025-05-11,104,802,Maliban Marie 400g,Food,Eastern,38,1.6,60.8
2025-05-23,102,701,Anchor Full Cream 1L,Dairy,Central,31,2.8,86.8
2025-05-28,102,601,Sunlight Detergent 1kg,Household,Eastern,27,3.0,81.0
2025-05-16,101,601,Sunlight Detergent 1kg,Household,Eastern,5,3.0,15.0
2025-05-20,102,802,Maliban Marie 400g,Food,Southern,42,1.6,67.2
2025-05-24,102,601,Sunlight Detergent 1kg,Household,Southern,30,3.0,90.0
2025-05-27,104,901,Signal Toothpaste 120g,Toiletries,Southern,8,2.5,20.0
2025-05-01,103,501,Coca-Cola 500ml,Beverages,Northern,31,1.5,46.5
2025-05-09,101,501,Coca-Cola 500ml,Beverages,Central,43,1.5,64.5
2025-05-16,105,701,Anchor Full Cream 1L,Dairy,Northern,41,2.8,114.8
2025-05-30,105,601,Sunlight Detergent 1kg,Household,Central,41,3.0,123.0
2025-05-19,101,502,Pepsi 500ml,Beverages,Central,48,1.4,67.2
2025-05-23,105,501,Coca-Cola 500ml,Beverages,Central,6,1.5,9.0
2025-05-26,101,502,Pepsi 500ml,Beverages,Central,35,1.4,49.0
2025-05-01,105,501,Coca-Cola 500ml,Beverages,Southern,33,1.5,49.5
2025-05-08,103,802,Maliban Marie 400g,Food,Western,50,1.6,80.0
2025-05-05,102,802,Maliban Marie 400g,Food,Western,49,1.6,78.4
2025-05-11,104,502,Pepsi 500ml,Beverages,Southern,41,1.4,57.4
2025-05-29,101,801,Kist Mango Jam 500g,Food,Eastern,22,2.2,48.4
2025-05-10,102,901,Signal Toothpaste 120g,Toiletries,Western,5,2.5,12.5
2025-05-08,101,701,Anchor Full Cream 1L,Dairy,Western,33,2.8,92.4
2025-05-02,102,901,Signal Toothpaste 120g,Toiletries,Southern,8,2.5,20.0
2025-05-02,104,501,Coca-Cola 500ml,Beverages,Eastern,29,1.5,43.5
2025-05-27,104,802,Maliban Marie 400g,Food,Western,6,1.6,9.6
2025-05-18,102,701,Anchor Full Cream 1L,Dairy,Northern,1,2.8,2.8
2025-05-30,101,501,Coca-Cola 500ml,Beverages,Southern,37,1.5,55.5
2025-05-25,105,901,Signal Toothpaste 120g,Toiletries,Central,49,2.5,122.5
2025-05-15,102,801,Kist Mango Jam 500g,Food,Northern,21,2.2,46.2
2025-05-10,102,802,Maliban Marie 400g,Food,Central,24,1.6,38.4
2025-05-18,103,901,Signal Toothpaste 120g,Toiletries,Western,30,2.5,75.0
2025-05-10,101,601,Sunlight Detergent 1kg,Household,Northern,19,3.0,57.0
2025-05-24,102,801,Kist Mango Jam 500g,Food,Central,50,2.2,110.0
2025-05-06,105,701,Anchor Full Cream 1L,Dairy,Central,7,2.8,19.6
2025-05-26,102,502,Pepsi 500ml,Beverages,Northern,8,1.4,11.2
2025-05-09,105,502,Pepsi 500ml,Beverages,Western,7,1.4,9.8
2025-05-29,102,801,Kist Mango Jam 500g,Food,Central,18,2.2,39.6
2025-05-25,105,901,Signal Toothpaste 120g,Toiletries,Southern,3,2.5,7.5
2025-05-07,103,601,Sunlight Detergent 1kg,Household,Central,3,3.0,9.0
2025-05-20,102,802,Maliban Marie 400g,Food,Central,43,1.6,68.8
2025-05-10,105,801,Kist Mango Jam 500g,Food,Eastern,45,2.2,99.0
2025-05-18,103,701,Anchor Full Cream 1L,Dairy,Western,38,2.8,106.4
2025-05-08,105,802,Maliban Marie 400g,Food,Eastern,7,1.6,11.2
2025-05-19,102,601,Sunlight Detergent 1kg,Household,Central,34,3.0,102.0
2025-05-06,103,502,Pepsi 500ml,Beverages,Western,36,1.4,50.4
2025-05-01,101,601,Sunlight Detergent 1kg,Household,Northern,48,3.0,144.0
2025-05-14,103,901,Signal Toothpaste 120g,Toiletries,Central,24,2.5,60.0
2025-05-17,102,701,Anchor Full Cream 1L,Dairy,Northern,4,2.8,11.2
2025-05-09,101,601,Sunlight Detergent 1kg,Household,Eastern,35,3.0,105.0
2025-05-20,103,701,Anchor Full Cream 1L,Dairy,Southern,10,2.8,28.0
2025-05-26,103,801,Kist Mango Jam 500g,Food,Eastern,20,2.2,44.0
2025-05-25,101,801,Kist Mango Jam 500g,Food,Northern,7,2.2,15.4
2025-05-13,101,801,Kist Mango Jam 500g,Food,Central,48,2.2,105.6
2025-05-23,101,701,Anchor Full Cream 1L,Dairy,Southern,9,2.8,25.2
2025-05-08,104,501,Coca-Cola 500ml,Beverages,Central,49,1.5,73.5
2025-05-22,104,601,Sunlight Detergent 1kg,Household,Southern,49,3.0,147.0
2025-05-23,104,501,Coca-Cola 500ml,Beverages,Eastern,35,1.5,52.5
2025-05-23,105,501,Coca-Cola 500ml,Beverages,Eastern,26,1.5,39.0
2025-05-01,101,501,Coca-Cola 500ml,Beverages,Northern,26,1.5,39.0
2025-05-26,103,501,Coca-Cola 500ml,Beverages,Western,6,1.5,9.0
2025-05-29,101,501,Coca-Cola 500ml,Beverages,Western,31,1.5,46.5
2025-05-01,104,601,Sunlight Detergent 1kg,Household,Southern,21,3.0,63.0
2025-05-30,104,502,Pepsi 500ml,Beverages,Southern,28,1.4,39.2
2025-05-11,104,502,Pepsi 500ml,Beverages,Western,46,1.4,64.4
2025-05-01,103,801,Kist Mango Jam 500g,Food,Western,38,2.2,83.6
2025-05-24,104,801,Kist Mango Jam 500g,Food,Southern,15,2.2,33.0
2025-05-24,101,601,Sunlight Detergent 1kg,Household,Central,25,3.0,75.0
2025-05-27,103,802,Maliban Marie 400g,Food,Eastern,47,1.6,75.2
2025-05-05,105,802,Maliban Marie 400g,Food,Central,44,1.6,70.4
2025-05-11,103,501,Coca-Cola 500ml,Beverages,Eastern,15,1.5,22.5
2025-05-28,103,501,Coca-Cola 500ml,Beverages,Northern,5,1.5,7.5
2025-05-21,105,701,Anchor Full Cream 1L,Dairy,Northern,17,2.8,47.6
2025-05-30,103,802,Maliban Marie 400g,Food,Central,14,1.6,22.4
2025-05-11,103,501,Coca-Cola 500ml,Beverages,Central,34,1.5,51.0
2025-05-14,101,501,Coca-Cola 500ml,Beverages,Southern,26,1.5,39.0
2025-05-05,101,901,Signal Toothpaste 120g,Toiletries,Southern,4,2.5,10.0
2025-05-21,103,501,Coca-Cola 500ml,Beverages,Central,36,1.5,54.0
2025-05-07,101,701,Anchor Full Cream 1L,Dairy,Central,16,2.8,44.8
2025-05-12,102,901,Signal Toothpaste 120g,Toiletries,Central,8,2.5,20.0
2025-05-21,105,502,Pepsi 500ml,Beverages,Eastern,35,1.4,49.0
2025-05-23,102,601,Sunlight Detergent 1kg,Household,Southern,2,3.0,6.0
2025-05-27,101,801,Kist Mango Jam 500g,Food,Western,49,2.2,107.8
2025-05-21,102,802,Maliban Marie 400g,Food,Northern,20,1.6,32.0
2025-05-28,101,801,Kist Mango Jam 500g,Food,Western,19,2.2,41.8
2025-05-14,104,701,Anchor Full Cream 1L,Dairy,Southern,34,2.8,95.2
2025-05-05,104,801,Kist Mango Jam 500g,Food,Western,38,2.2,83.6
2025-05-09,102,802,Maliban Marie 400g,Food,Southern,9,1.6,14.4
2025-05-04,101,901,Signal Toothpaste 120g,Toiletries,Central,14,2.5,35.0
2025-05-15,102,501,Coca-Cola 500ml,Beverages,Central,42,1.5,63.0
2025-05-07,104,802,Maliban Marie 400g,Food,Eastern,37,1.6,59.2
2025-05-30,104,901,Signal Toothpaste 120g,Toiletries,Southern,8,2.5,20.0
2025-05-15,104,901,Signal Toothpaste 120g,Toiletries,Western,22,2.5,55.0
2025-05-12,104,502,Pepsi 500ml,Beverages,Southern,22,1.4,30.8
2025-05-17,103,601,Sunlight Detergent 1kg,Household,Western,42,3.0,126.0
2025-05-19,103,802,Maliban Marie 400g,Food,Eastern,13,1.6,20.8
2025-05-10,105,701,Anchor Full Cream 1L,Dairy,Northern,29,2.8,81.2
2025-05-20,103,601,Sunlight Detergent 1kg,Household,Central,38,3.0,114.0
2025-05-27,105,502,Pepsi 500ml,Beverages,Northern,15,1.4,21.0
2025-05-18,102,701,Anchor Full Cream 1L,Dairy,Central,28,2.8,78.4
2025-05-29,101,502,Pepsi 500ml,Beverages,Western,45,1.4,63.0
2025-05-08,103,901,Signal Toothpaste 120g,Toiletries,Southern,16,2.5,40.0
2025-05-16,104,802,Maliban Marie 400g,Food,Northern,49,1.6,78.4
2025-05-22,104,801,Kist Mango Jam 500g,Food,Eastern,44,2.2,96.8
2025-05-20,103,802,Maliban Marie 400g,Food,Eastern,30,1.6,48.0
2025-05-01,104,601,Sunlight Detergent 1kg,Household,Eastern,48,3.0,144.0
2025-05-02,104,601,Sunlight Detergent 1kg,Household,Northern,37,3.0,111.0
2025-05-03,105,701,Anchor Full Cream 1L,Dairy,Eastern,50,2.8,140.0
2025-05-19,101,701,Anchor Full Cream 1L,Dairy,Northern,32,2.8,89.6
2025-05-29,105,502,Pepsi 500ml,Beverages,Central,7,1.4,9.8
2025-05-30,105,802,Maliban Marie 400g,Food,Northern,31,1.6,49.6
2025-05-13,101,501,Coca-Cola 500ml,Beverages,Northern,3,1.5,4.5
2025-05-01,105,801,Kist Mango Jam 500g,Food,Central,14,2.2,30.8
2025-05-30,104,601,Sunlight Detergent 1kg,Household,Western,7,3.0,21.0
2025-05-02,105,802,Maliban Marie 400g,Food,Western,21,1.6,33.6
2025-05-23,105,502,Pepsi 500ml,Beverages,Eastern,24,1.4,33.6
2025-05-07,101,502,Pepsi 500ml,Beverages,Eastern,39,1.4,54.6
2025-05-01,101,901,Signal Toothpaste 120g,Toiletries,Northern,34,2.5,85.0
2025-05-16,101,502,Pepsi 500ml,Beverages,Central,45,1.4,63.0
2025-05-12,101,802,Maliban Marie 400g,Food,Western,47,1.6,75.2
2025-05-27,104,701,Anchor Full Cream 1L,Dairy,Western,19,2.8,53.2
2025-05-06,101,701,Anchor Full Cream 1L,Dairy,Northern,8,2.8,22.4
2025-05-19,105,501,Coca-Cola 500ml,Beverages,Eastern,1,1.5,1.5
2025-05-08,104,701,Anchor Full Cream 1L,Dairy,Western,45,2.8,126.0
2025-05-08,104,701,Anchor Full Cream 1L,Dairy,Northern,1,2.8,2.8
2025-05-02,101,501,Coca-Cola 500ml,Beverages,Central,28,1.5,42.0
2025-05-26,105,601,Sunlight Detergent 1kg,Household,Western,22,3.0,66.0
